solID,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,spend_share_refresh,effect_share_refresh,AIC,AICc,mape,nrmse,decomp.rssd,rsq_train,lambda,iterPar,iterNG,df.int,trial,iterations,robynPareto,total_spend,mean_spend,spend_share,effect_share,roi_mean,roi_total,cpa_total,mean_response,next_unit_response
3_275_2,trend,0.232397548426982,64580140.6584183,0.391110529953318,701958.050634982,0.223498550255203,64580140.6584183,0.391110529953318,701958.050634982,0.223498550255203,TRUE,,,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,,,,,,,,,
3_275_2,tv_S,376881.689730827,6056450.09712634,0.0366790995338926,65830.9793165907,0.020960124933148,6056450.09712634,0.0366790995338926,65830.9793165907,0.020960124933148,TRUE,0.311135800761756,0.334353708162295,2884107764652.54,2884107764655.84,0,0.0574625806758727,0.0564308488674114,0.935985075174369,266561.544311441,2,275,0,3,1646,1,10247935.1,256198.3775,0.311135800761756,0.334353708162295,0.502318358159841,0.590992237755911,1.69206960111212,128693.148349015,0.652644827554468
3_279_6,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,,,,,,,,,
3_279_6,competitor_sales_B,0.15250057251832,74643671.9876017,0.452150170643839,811344.260734801,0.257247767943949,74643671.9876017,0.452150170643839,811344.260734801,0.257247767943949,TRUE,,,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,,,,,,,,,
3_279_6,events,0.934530096887304,1141772.80795286,0.00691622955041827,1141772.80795286,0.36201464724599,1141772.80795286,0.00691622955041827,1141772.80795286,0.36201464724599,TRUE,,,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,,,,,,,,,
3_279_6,facebook_I,85461.4901743022,2388543.82136985,0.014468480283259,25962.4328409767,0.00823174356676565,2388543.82136985,0.014468480283259,25962.4328409767,0.00823174356676565,TRUE,0.181827675117088,0.113795889542732,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,5988890.41190929,136111.145725211,0.181827675117088,0.113795889542732,0.318158014747744,0.398829108079867,2.50733955907688,43304.8519089741,0.000345079264661763
3_279_6,holiday,0.984050771817031,4457940.83788954,0.0270037453530782,278621.302368096,0.0883406854581261,4457940.83788954,0.0270037453530782,278621.302368096,0.0883406854581261,TRUE,,,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,,,,,,,,,
3_279_6,newsletter,424004.160607141,4424949.07139308,0.0268038994390978,48097.2725151422,0.0152498964958556,4424949.07139308,0.0268038994390978,48097.2725151422,0.0152498964958556,TRUE,,,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,,,,,,,,,
3_279_6,ooh_S,248548.801521728,6715033.87070576,0.0406759693041774,72989.4985946278,0.0231423164068617,6715033.87070576,0.0406759693041774,72989.4985946278,0.0231423164068617,TRUE,0.310911157955088,0.319920131165228,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,10240536,262577.846153846,0.310911157955088,0.319920131165228,0.392040970690177,0.655730703032122,1.5250162839348,102941.27368789,0.141028909260058
3_279_6,print_S,260529.168865279,2928582.73572552,0.0177397379904199,31832.4210404948,0.0100929034162429,2928582.73572552,0.0177397379904199,31832.4210404948,0.0100929034162429,TRUE,0.0848043521333921,0.139524623550866,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,2793216,77589.3333333333,0.0848043521333921,0.139524623550866,1.01958521434148,1.04846268091173,0.953777390655829,79108.9370572795,1.79246762894036
3_279_6,search_clicks_P,56055.2925679718,2217620.07966508,0.0134331185851939,24104.5660833161,0.00764268156229347,2217620.07966508,0.0134331185851939,24104.5660833161,0.00764268156229347,TRUE,0.111321014032676,0.105652677323954,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,3666600,47618.1818181818,0.111321014032676,0.105652677323954,0.638775420223024,0.604816472935439,1.65339411994942,30417.3241011654,0.357237441330653
3_279_6,season,0.363204948212305,-2929844.7201541,-0.0177473823956258,-31846.1382625446,-0.0100972526486532,-2929844.7201541,-0.0177473823956258,-31846.1382625446,-0.0100972526486532,FALSE,,,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,,,,,,,,,
3_279_6,trend,0.224400288328657,62357810.0635924,0.377729199414421,677802.283299917,0.214906461935532,62357810.0635924,0.377729199414421,677802.283299917,0.214906461935532,TRUE,,,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,,,,,,,,,
3_279_6,tv_S,391475.913816945,6739939.16490309,0.0408268318317219,73260.208314164,0.0232281486170363,6739939.16490309,0.0408268318317219,73260.208314164,0.0232281486170363,TRUE,0.311135800761756,0.32110667841722,2772749857336.99,2772749857340.29,0,0.0563423205869337,0.0885174671632767,0.938456747056042,266561.544311441,6,279,0,3,1674,1,10247935.1,256198.3775,0.311135800761756,0.32110667841722,0.57701020766893,0.657687534038256,1.52047887217797,147829.079005718,0.632089490507497
3_285_2,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,,,,,,,,,
3_285_2,competitor_sales_B,0.149132913419636,72995321.1848658,0.442177401712649,793427.404183324,0.255566675304632,72995321.1848658,0.442177401712649,793427.404183324,0.255566675304632,TRUE,,,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,,,,,,,,,
3_285_2,events,0.899810509320254,1099353.75572604,0.00665945952945225,1099353.75572604,0.354106983012207,1099353.75572604,0.00665945952945225,1099353.75572604,0.354106983012207,TRUE,,,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,,,,,,,,,
3_285_2,facebook_I,122602.565931024,2970232.48986563,0.0179925187468533,32285.135759409,0.0103991931262869,2970232.48986563,0.0179925187468533,32285.135759409,0.0103991931262869,TRUE,0.181827675117088,0.155214880021569,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,5988890.41190929,136111.145725211,0.181827675117088,0.155214880021569,0.365378150235875,0.49595706142145,2.01630358308424,49732.0386515632,0.000369701636373065
3_285_2,holiday,0.952612528308845,4315519.49783218,0.0261417467259168,269719.968614511,0.0868780625406196,4315519.49783218,0.0261417467259168,269719.968614511,0.0868780625406196,TRUE,,,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,,,,,,,,,
3_285_2,newsletter,460515.649442886,4067060.08921269,0.0246366757987515,44207.1748827466,0.0142393376505856,4067060.08921269,0.0246366757987515,44207.1748827466,0.0142393376505856,TRUE,,,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,,,,,,,,,
3_285_2,ooh_S,226722.30418353,5910240.69023974,0.0358019504467694,64241.7466330407,0.0206925668513654,5910240.69023974,0.0358019504467694,64241.7466330407,0.0206925668513654,TRUE,0.310911157955088,0.308850335037462,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,10240536,262577.846153846,0.310911157955088,0.308850335037462,0.350065492981158,0.577141732643657,1.73267664325606,91919.4431597769,0.136058643067372
3_285_2,print_S,448643.773248519,1737408.63651306,0.0105245490277498,18884.8764838377,0.0060829069818691,1737408.63651306,0.0105245490277498,18884.8764838377,0.0060829069818691,TRUE,0.0848043521333921,0.0907914360188727,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,2793216,77589.3333333333,0.0848043521333921,0.0907914360188727,0.334254719606856,0.622010126146014,1.60769086862945,25934.6008578162,0.919389055936335
3_285_2,search_clicks_P,44023.3373360434,2318198.69357321,0.0140427503891905,25197.8118866653,0.00811633298128264,2318198.69357321,0.0140427503891905,25197.8118866653,0.00811633298128264,TRUE,0.111321014032676,0.121141672686168,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,3666600,47618.1818181818,0.111321014032676,0.121141672686168,0.643898614221045,0.632247502747289,1.58165907442058,30661.281284453,0.332305400788755
3_285_2,season,0.366428824166363,-2955850.57714729,-0.0179053986863587,-32128.8106211662,-0.0103488400686075,-2955850.57714729,-0.0179053986863587,-32128.8106211662,-0.0103488400686075,FALSE,,,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,,,,,,,,,
3_285_2,trend,0.239032351951897,66423862.9686584,0.402370051428556,721998.510528896,0.232559094805519,66423862.9686584,0.402370051428556,721998.510528896,0.232559094805519,TRUE,,,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,,,,,,,,,
3_285_2,tv_S,385825.780183291,6200180.71329987,0.0375582948804701,67393.2686228247,0.0217076868142403,6200180.71329987,0.0375582948804701,67393.2686228247,0.0217076868142403,TRUE,0.311135800761756,0.324001676235929,3026003285594.65,3026003285597.95,0,0.0588591630357527,0.0317853600805626,0.932835598161894,321074.323819979,2,285,0,3,1706,1,10247935.1,256198.3775,0.311135800761756,0.324001676235929,0.514239289724661,0.605017562347743,1.652844582097,131747.27167421,0.668133280647453
3_288_3,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,,,2940837811539.61,2940837811542.91,0,0.0580249695788737,0.0428912048997397,0.934725909434664,292550.965809729,3,288,0,3,1725,1,,,,,,,,,
3_288_3,competitor_sales_B,0.151316941790814,74064326.3345365,0.448551182355815,805047.025375397,0.257945647789634,74064326.3345365,0.448551182355815,805047.025375397,0.257945647789634,TRUE,,,2940837811539.61,2940837811542.91,0,0.0580249695788737,0.0428912048997397,0.934725909434664,292550.965809729,3,288,0,3,1725,1,,,,,,,,,
3_288_3,events,0.908958754522348,1110530.72867429,0.00672563832065853,1110530.72867429,0.355825882425449,1110530.72867429,0.00672563832065853,1110530.72867429,0.355825882425449,TRUE,,,2940837811539.61,2940837811542.91,0,0.0580249695788737,0.0428912048997397,0.934725909434664,292550.965809729,3,288,0,3,1725,1,,,,,,,,,
3_288_3,facebook_I,103590.731914867,2771022.13825408,0.0167819693766446,30119.8058505878,0.00965070683641745,2771022.13825408,0.0167819693766446,30119.8058505878,0.00965070683641745,TRUE,0.181827675117088,0.146554895381213,2940837811539.61,2940837811542.91,0,0.0580249695788737,0.0428912048997397,0.934725909434664,292550.965809729,3,288,0,3,1725,1,5988890.41190929,136111.145725211,0.181827675117088,0.146554895381213,0.331402098419686,0.462693745863795,2.16125679013257,45107.5193116427,0.000283009285340086
3_288_3,holiday,0.973780415220842,4411414.13073062,0.026716573580413,275713.383170664,0.0883415067499507,4411414.13073062,0.026716573580413,275713.383170664,0.0883415067499507,TRUE,,,2940837811539.61,2940837811542.91,0,0.0580249695788737,0.0428912048997397,0.934725909434664,292550.965809729,3,288,0,3,1725,1,,,,,,,,,
3_288_3,newsletter,394018.292687564,4245811.39047567,0.0257136439836838,46150.1238095182,0.0147869915748921,4245811.39047567,0.0257136439836838,46150.1238095182,0.0147869915748921,TRUE,,,2940837811539.61,2940837811542.91,0,0.0580249695788737,0.0428912048997397,0.934725909434664,292550.965809729,3,288,0,3,1725,1,,,,,,,,,
